author,id,name,rating
Author 4,103a4a99-4e00-4c7c-b644-612e3e40dcff,Book 6364,5
Author 5,6ff8b1c7-f167-4142-83f8-84ebe9bbd1e5,Book 6365,3
Author 6,930bfd1f-1b83-4ccf-92e2-f4da95458bf0,Book 6366,2
Author 7,8b37335a-1b72-4cff-899e-277024b403e1,Book 6367,2
Author 8,87e90d87-3892-4792-b2f6-5f50fab4685b,Book 6368,2
Author 9,de0279a1-cd1e-43d6-853b-3b604f0f28c0,Book 6369,1
Author 10,5a8d6dc2-f737-4ad9-9972-105b8af454af,Book 6370,1
Author 11,cc94486b-017a-4be1-b3e3-9d898d94bc11,Book 6371,4
Author 12,5a2b1483-5cdb-473b-a461-ee9de244af2b,Book 6372,2
Author 13,1995931a-1001-4434-bafe-336a20a7fa9f,Book 6373,1
Author 14,ead39b4f-3887-4e8f-8c4b-21c3de63b627,Book 6374,4
Author 15,26843dc5-922c-40fe-97b6-f0f1736fc120,Book 6375,5
Author 16,31c01d2e-03b6-497b-8746-3a592f71c3cc,Book 6376,2
Author 17,1b21ee84-edb3-4020-a781-d422c664be0b,Book 6377,1
Author 18,94151d2d-a0cb-4e62-8f30-4d1756fc91fd,Book 6378,3
Author 19,22146b43-4d47-4c7b-ac41-b8358f98ea50,Book 6379,4
Author 0,ef25a27d-cbcf-421f-bfd2-23f9b23affd1,Book 6380,5
Author 1,fdfc45ab-1daa-4b9e-8ffd-86d64921288a,Book 6381,3
Author 2,a1a9cd1b-1512-4118-aeba-572b689f3f25,Book 6382,3
Author 3,129cddf4-f0e7-4f7f-b35e-bb83397d56fa,Book 6383,4
Author 4,1b0f62ee-19f3-40a1-b3f4-0b8af0f4ccfa,Book 6384,4
Author 5,2daea609-3273-486d-9549-f0362f19bbdb,Book 6385,5
Author 6,963fe42f-ce0a-4b90-964f-692a018faea0,Book 6386,1
Author 7,640274c1-7013-4c49-9e4c-1cb6aee0575b,Book 6387,2
Author 8,08f0bb94-1cdb-49e1-aa99-4e67edb67c5e,Book 6388,4
Author 9,47784b58-29a6-4274-8709-c0582dfcbb46,Book 6389,2
Author 10,c2b108f8-d366-4b4d-b8a5-d29f668ce345,Book 6390,3
Author 11,93bc98b4-fbac-4a4a-8916-1e4595e97c13,Book 6391,1
Author 12,1b8beaa0-2536-44e1-b374-2bf4781ffb6a,Book 6392,5
Author 13,981d197d-e3fe-4904-b248-bdca461aedcc,Book 6393,1
Author 14,b32dfab1-fc1b-4977-8003-147745ca59f0,Book 6394,3
Author 15,dffc53c2-90e0-41cb-b215-a3f076c4fc0b,Book 6395,5
Author 16,980ceda5-5d92-4759-8609-a8c4c0728e4f,Book 6396,3
Author 17,64773447-e4bb-4d47-9844-0a84e7f454db,Book 6397,5
Author 18,3a803139-e78c-4855-aa59-a9a16721532d,Book 6398,2
Author 19,72b48d4f-3917-4ff8-af45-fcd0dcdbba8d,Book 6399,3
Author 0,23a6dbcd-d82e-42ed-980b-11f66fae4f07,Book 6400,2
Author 1,54bb523a-5283-494d-aebd-e70983bda387,Book 6401,2
Author 2,9bbcfdda-bde5-4ba7-86c7-ef8adcd0cf95,Book 6402,1
Author 3,30d65538-c21c-4e30-af53-034a952e60e1,Book 6403,3
Author 4,f79a8d87-f1eb-4083-b50c-06be8d03d77f,Book 6404,4
Author 5,98411bfa-4f9d-43b1-af58-085b9fbf55b1,Book 6405,2
Author 6,c47144ee-f81b-4956-ab39-7ac94629de46,Book 6406,5
Author 7,fa7b6980-300f-41c6-8e4e-e0b6cf115a0f,Book 6407,4
Author 8,9ec565f9-fc65-47f2-86fa-eb987457aaf2,Book 6408,4
Author 9,69f9ed82-e898-4946-81b3-39471e25dc0a,Book 6409,4
Author 10,5a87cbb2-e8d7-41d5-baff-77475034df6f,Book 6410,5
Author 11,c9c58388-7393-4d8f-ab39-fd39a107b680,Book 6411,3
Author 12,96483bbc-9af0-40fc-8653-882e6fa02ddc,Book 6412,4
Author 13,428cdab1-c937-456f-990e-3dad42d059fb,Book 6413,3
Author 14,76167067-9673-44a5-9325-522fd19c4310,Book 6414,2
Author 15,b9cf45c1-e4b7-4d67-905e-d488c29e39d9,Book 6415,2
Author 16,28f0ab7f-6b9a-47a9-ad38-39111b90d8b2,Book 6416,5
Author 17,ce69e5f8-411e-4adb-b69e-7a56cdb3192d,Book 6417,1
Author 18,0a0da784-586f-4b22-a4fb-8423e2cfac8b,Book 6418,1
Author 19,9ef180c7-e18b-414a-94bd-588ae41f7c39,Book 6419,1
Author 0,f0bc116d-c5fc-448c-aef5-ddf95b7d9d88,Book 6420,5
Author 1,f8dcf939-7f8c-4488-a7a8-4cd3925a0d5f,Book 6421,1
Author 2,41f93586-40db-4cfa-bc55-bf3a5c8ccb26,Book 6422,4
Author 3,fb18d008-2065-4b74-aeb6-8f65f7c933f7,Book 6423,3
Author 4,c80bbcaf-e452-49b2-a882-bb5a565be851,Book 6424,5
Author 5,76ec43bd-0b5e-44ed-9ebd-4f38c879aa81,Book 6425,5
Author 6,deaecee3-57a6-488b-aa2f-4f835020b94d,Book 6426,2
Author 7,12e061ef-2e2e-4718-b34a-44f7f5d61058,Book 6427,5
Author 8,5c600a18-86cd-4cd4-9702-1cca8830be6c,Book 6428,2
Author 9,09c6df7d-a4a9-48d4-8df6-0d74cfb1933a,Book 6429,3
Author 10,135a7479-87ea-49a9-84a8-6b78c4071ccd,Book 6430,2
Author 11,193eecaf-860a-49fa-8d49-e0a9df61880c,Book 6431,3
Author 12,251812fc-9a2a-4a9b-8dde-fd47738d0237,Book 6432,1
Author 13,3957ccb4-07ed-45d6-8838-f792b8ecaa26,Book 6433,4
Author 14,701eaea4-f42c-48e6-94ff-39c4b17ae690,Book 6434,2
Author 15,763713af-080c-4a26-9bec-fd7b82be04be,Book 6435,4
Author 16,c604663d-221a-48cf-9a7d-c5af2590efbe,Book 6436,5
Author 17,69507945-abda-44e8-b2a4-bfe67007ce53,Book 6437,4
Author 18,b8826931-2317-4e24-aa41-e217a50e604c,Book 6438,1
Author 19,967d76b2-6ada-4e02-aee4-63646d109858,Book 6439,2
Author 0,cd52d4af-7e62-42f5-9b47-2946b703e84d,Book 6440,5
Author 1,52c9a247-fa2a-4568-a4ee-a532c5bdf6e3,Book 6441,2
Author 2,27dab0d9-3f31-4bb5-a747-d40b1fbf9fcc,Book 6442,3
Author 3,f3017e04-5553-4119-af72-ba7b0324c9b7,Book 6443,1
Author 4,1adf775f-a86a-4f42-be2b-676fe1aebf20,Book 6444,5
Author 5,4975e0f1-3ea5-414c-9fac-4a4ad8cda9cf,Book 6445,2
Author 6,0e48503b-0841-4f8f-a47e-e359c71ab4a0,Book 6446,4
Author 7,80a874e8-59a6-424a-a25d-cbd88e45985c,Book 6447,4
Author 8,6588d8b2-b9fc-4ce7-a120-3116c82474cc,Book 6448,2
Author 9,dae049d4-0e9e-4d7f-89ad-4208f1b2e593,Book 6449,5
Author 10,362cbd39-cbc7-410e-98aa-125d02110030,Book 6450,5
Author 11,fb00cc26-ba9f-4147-97a5-6d4a16dbb367,Book 6451,2
Author 12,e5b61991-78eb-407b-922d-e11b2c96ae89,Book 6452,4
Author 13,ac53299d-d11f-4bd7-893b-9fbe2fc3d5ea,Book 6453,4
Author 14,422bca92-4cbe-4200-a4c3-9cc574816b7a,Book 6454,2
Author 15,70afee29-3d76-4a84-9fe1-9132184e693e,Book 6455,5
Author 16,e39c8932-bfaf-4486-a720-d22fd72260cf,Book 6456,1
Author 17,f37d7dad-f658-4ab6-82ea-403335738615,Book 6457,1
Author 18,3fb4c624-ffc4-4c3d-bf8f-6d97a7b72f6b,Book 6458,5
Author 19,4d425391-3bc1-4dbf-b7ee-388842c87d21,Book 6459,2
Author 0,e0c883b5-cdf5-4eaf-9003-be8cbd2745a9,Book 6460,4
Author 1,5a2058d5-649b-45d0-a5d8-3fd050f181d9,Book 6461,3
Author 2,3074a475-0acf-4279-845c-a00548803444,Book 6462,2
Author 3,c7088ee2-f102-45fc-90be-bffd5d2bd28b,Book 6463,2
Author 4,89e9f9aa-b3b2-4244-9149-ecaefbd23af6,Book 6464,2
Author 5,7cba909e-c826-42e9-892e-8574392fded7,Book 6465,5
Author 6,79026178-c2ab-488c-8a57-e1a055cbaa3e,Book 6466,4
Author 7,f20d412c-bc05-4acf-afec-a958bc0ff5bb,Book 6467,5
Author 8,83c2cc9e-3903-4d50-a3b2-33817c8dc7bd,Book 6468,4
Author 9,69c14631-2daa-4df6-b3e1-c3b0f9e6f967,Book 6469,5
Author 10,38a67128-75b9-449a-a665-fd92eda91d9f,Book 6470,4
Author 11,d60d1a60-34c5-4ab9-9941-a9f3c9b8d810,Book 6471,4
Author 12,1a32404a-8b70-4a0a-a2cd-adb22fc03d3c,Book 6472,2
Author 13,d1b610d5-aebf-42a8-8f7f-e0b98231f6a3,Book 6473,4
Author 14,318f3268-2ef2-4e10-aaf2-434994a98974,Book 6474,5
Author 15,f8e646d5-685b-4891-bee6-d8d76a481174,Book 6475,5
Author 16,bd3d4158-7c67-4bc6-9579-978aa569d0ca,Book 6476,2
Author 17,f2b7299f-bd81-430c-9eca-dbafc0af32ea,Book 6477,3
Author 18,c7449d08-b309-4048-b82d-c63effbb2541,Book 6478,2
Author 19,9842153d-0f46-4419-b687-348a8961cc4f,Book 6479,3
Author 0,2f1f48b9-30ea-4819-adb9-7ef98f8b4974,Book 6480,2
Author 1,1bce9ca4-89df-45ff-85b1-19c7a4d80edd,Book 6481,1
Author 2,677fc6d6-0dc2-4674-8919-10a05bb455e4,Book 6482,3
Author 3,94d9cbfb-0ea5-4945-8186-193e572c9714,Book 6483,3
Author 4,ac1281e5-8241-460b-94de-6ee530ac70fe,Book 6484,5
Author 5,36d04e67-7c62-4301-b452-6119c56cc3f2,Book 6485,2
Author 6,4fd63882-cae4-4466-9718-964034dd8bde,Book 6486,3
Author 7,4ec18791-7a52-41e5-b9c9-616215dc65c3,Book 6487,3
Author 8,83d79a2b-656d-4379-95a4-4ce16ddc1553,Book 6488,2
Author 9,4be9b9ba-e9c0-4eb8-8150-52c27f2a2208,Book 6489,5
Author 10,25fc430a-8bef-4d56-a780-e7a824ad5d20,Book 6490,1
Author 11,dd2e7367-dfc4-4629-9a9d-3f7439186d56,Book 6491,2
Author 12,ada2ca5a-d83b-45b2-9b4b-98a5c78ace3e,Book 6492,3
Author 13,cbe035a9-0899-4dec-8a32-75aeda043a74,Book 6493,1
Author 14,5690ecde-a05c-425a-9b3c-878b5fce8263,Book 6494,4
Author 15,71d82075-709a-48c1-a945-a6daf9d5712c,Book 6495,2
Author 16,637d9fb3-93df-47e9-bfb1-d649d53dd7d8,Book 6496,2
Author 17,ea202677-ce28-422c-adc4-39446c7290ed,Book 6497,2
Author 18,d93aa7e8-4674-4f51-afb1-bf6cf74d351b,Book 6498,2
Author 19,26b3eab5-3c5a-4b66-9450-998f8c5b78eb,Book 6499,5
Author 0,3b29e127-824b-4675-86bf-e8514fcdc013,Book 6500,5
Author 1,1f284e09-f111-47ad-baf5-0e964dc057fa,Book 6501,3
Author 2,7449954c-7eb6-4dd7-9c83-28cf10ead753,Book 6502,3
Author 3,9b2355ff-7119-4a73-8c05-bcc2a1e8cf59,Book 6503,5
Author 4,dfaea359-f349-4e07-bca3-8eb408ee6bb3,Book 6504,3
Author 5,baa58a23-960e-4d78-99dd-3159970103a3,Book 6505,2
Author 6,588dbc7c-e734-4509-ab5e-11d79352792d,Book 6506,1
Author 7,6739917e-ad50-4dbe-a86f-e7bdfaba3363,Book 6507,5
Author 8,d8a7e1c2-f59a-4cbe-80e1-7c352982f5d4,Book 6508,5
Author 9,036272f0-f563-4e94-8fcf-bd3e469e678b,Book 6509,2
Author 10,a355758f-ede8-43ae-b7dc-2c9d7541fffe,Book 6510,5
Author 11,ac187746-02da-4f33-bf81-6035e80bfb66,Book 6511,4
Author 12,fb2adfef-17e3-41e1-8415-2f2ec3ce2dd3,Book 6512,1
Author 13,658dd8b7-caf4-4269-b6a3-4c119e33b5f6,Book 6513,4
Author 14,fd06f494-680d-4466-b498-77548831b6f5,Book 6514,2
Author 15,61a5a356-9bc1-4bdb-9e0e-21d57bf6f1e9,Book 6515,2
Author 16,7d49523d-beac-4dfd-9055-7fa3911d4693,Book 6516,5
Author 17,f3890c62-1934-48e8-84ae-b6033d50b41b,Book 6517,4
Author 18,22bc5407-de98-47a9-9f05-90f60229fafb,Book 6518,5
Author 19,34f1d8bb-de1e-4bea-ab74-c2ff4ff5851b,Book 6519,1
Author 0,1dd435c0-7b98-4bf6-af51-42b99cf9e302,Book 6520,1
Author 1,369a8113-75e3-4042-aad9-e3efc4dc720f,Book 6521,3
Author 2,63de578b-b4d2-432a-b288-82d72d4c3b42,Book 6522,2
Author 3,b19627d1-9709-44ec-9bfe-8a0d0ccae1f7,Book 6523,3
Author 4,192952ce-2d92-4539-8109-169db23ad082,Book 6524,2
Author 11,efe3b98a-1e78-472b-996e-ada2b99fa39c,Book 15991,3
Author 12,d2f8afaf-a939-4305-8dc5-67eee57f6fc6,Book 15992,2
Author 13,6d00f1e9-dd50-4c1a-9e63-2743beacfc3d,Book 15993,5
Author 14,058138f6-199e-4bc4-97d9-2505010eeace,Book 15994,1
Author 15,52e44254-9876-4ffb-a968-28546b9848e4,Book 15995,1
Author 16,42202dcc-69ca-4c55-be4a-47a7941c22cf,Book 15996,2
Author 17,8bd076ef-d417-46c1-92d8-65631bfda9c8,Book 15997,1
Author 18,96112653-24d6-4b48-8661-81cfe1a7b2bb,Book 15998,1
Author 19,9e7352f6-b795-440a-80e1-e3e853a71c00,Book 15999,1
Author 0,6a33c56e-70e2-436f-b49a-2afd0a04219c,Book 16000,2
Author 1,6aaf461a-aa88-4fe0-aa96-92ab16837f0a,Book 16001,5
Author 2,e8536433-623a-402b-907e-4f4b7ae80acb,Book 16002,3
Author 3,077da3a7-ed09-4e72-8eed-a92bb1296692,Book 16003,2
Author 4,807367ef-603d-4be1-938b-fa606ba26183,Book 16004,4
Author 5,ea95b146-82ef-46d5-9301-0006c1c21c2e,Book 16005,4
Author 6,2210630b-de4b-4acc-93e7-9595a23949b7,Book 16006,4
Author 7,fd481fdd-40cd-4b60-8a7b-3c6e32c39943,Book 16007,1
Author 8,202afaaa-8208-4eb3-8cc2-a0e8437cfdbd,Book 16008,2
Author 9,f70f8df5-6386-46a3-8c88-6bed7ad50e87,Book 16009,3
Author 10,aac03477-ca49-41c2-b4f7-f1b4e085829a,Book 16010,2
Author 11,7a10a291-f73c-47f2-a4ba-7deedf9d2697,Book 16011,2
Author 12,b5314b45-ad27-4d10-a250-c3599905202f,Book 16012,5
Author 13,889526f3-3ad3-42f7-a80b-42697dc6f3d8,Book 16013,5
Author 14,5a44a1fb-95c0-4706-ab24-439decdb05aa,Book 16014,3
Author 15,e71c6f4b-0d49-45d5-b9c6-ca66f943ba70,Book 16015,4
Author 16,8100fe7d-4daa-4fd5-b30d-56f695b885f1,Book 16016,5
Author 17,8e67c02c-2510-485a-98ce-b827048b4640,Book 16017,3
Author 18,98f182cf-a8a2-46b2-ac05-b3ab50b1f1da,Book 16018,5
Author 19,79d551b5-b2ff-48bc-9e1e-beaa4fc60ec6,Book 16019,3
Author 0,46880546-4c98-43e6-bec3-26506814c9fc,Book 16020,4
Author 1,c5541938-965f-4a06-b7cb-c4d769818039,Book 16021,1
Author 2,d65cf1c4-6059-4ea9-9108-d339bbffbbdd,Book 16022,4
Author 3,9fd2ef82-3226-4347-a1f6-eb314b54f7ed,Book 16023,3
Author 4,a31e4285-a870-4916-aefc-2a8cce1af08e,Book 16024,3
Author 5,34c73ba8-1677-4940-b368-e4803de4efe5,Book 16025,1
Author 6,23eb19c4-4a1a-4a09-8d77-ea4bae4dd236,Book 16026,2
Author 7,2e9b34d8-983e-4bde-abcb-3ade1756c545,Book 16027,5
Author 8,f57f4000-72ad-4e5b-a6ee-ef1fdde4cd37,Book 16028,1
Author 9,97488161-b553-4110-9538-70e5c7de22ee,Book 16029,2
Author 10,bf07d37c-5fcb-4371-b6d7-e2653b5fe7b1,Book 16030,2
Author 11,2a18339e-9ef8-4e3e-b074-8053fe917fa5,Book 16031,4
Author 12,565fa890-4e15-497e-937a-d436d80b68ac,Book 16032,5
Author 13,165b8435-73cb-4136-aeab-2c9ef145ee52,Book 16033,4
Author 14,9d69c36b-9117-4640-a325-0cd952bf5ca7,Book 16034,5
Author 15,cc36a18d-3ed8-41e6-a3f9-38163b8ae34e,Book 16035,5
Author 16,52f0df0b-e163-47cc-b77f-90e3547d9d92,Book 16036,3
Author 17,afd2ac71-a415-43e0-822d-c96b3e906298,Book 16037,3
Author 18,cfd5a96a-82d4-4f5f-9db7-0b9e20c5e0e8,Book 16038,2
Author 19,b2306c1e-b364-4dd5-a99a-4272d123ab28,Book 16039,5
Author 0,ed7eb134-9e73-4dff-b30e-8a871df4d0dc,Book 16040,2
Author 1,f9b08f8d-815e-4ad3-91e6-2a96d039fd4e,Book 16041,1
Author 2,07cf4c6a-939c-4436-8345-b1485df5c919,Book 16042,2
Author 3,6222efa2-6aed-48a7-bf94-2ccbc20a6140,Book 16043,5
Author 4,a83307d8-c751-46df-adb1-a8265e2d674f,Book 16044,3
Author 5,d7ba045c-04ec-43cc-9ddb-38867b6cf563,Book 16045,2
Author 6,d96afe47-a96e-4f0e-9953-031137facc37,Book 16046,4
Author 7,a17def68-3b37-4dcb-bdd6-68a724cc746e,Book 16047,2
Author 8,c8b405f6-9dc6-45ce-bb95-63b05dbd95f7,Book 16048,2
Author 9,60e92fb6-051b-4cdd-a97c-53462b1457ff,Book 16049,4
Author 10,34580014-f071-4672-8336-c1e9c57296b4,Book 16050,3
Author 11,c4e94c9a-0eb5-4453-a256-6628727e225b,Book 16051,1
Author 12,3a703f7b-1285-494c-88bf-def7d0877ee5,Book 16052,2
Author 13,dc5bd80f-6d6b-490b-bdcc-99a903ca6628,Book 16053,1
Author 14,ad903719-48d4-427b-b2d3-52518c067961,Book 16054,1
Author 15,a6d6c181-d4bd-42d7-b252-2cfb1a2ac3b8,Book 16055,5
Author 16,4979e2a7-29a0-4a0a-a0d6-e7207075502f,Book 16056,5
Author 17,7acb2651-2790-45ae-926c-e2d5f716f4f2,Book 16057,1
Author 18,c0a2ce1f-3b8d-434d-8547-b8545f6beb74,Book 16058,1
Author 19,d5805403-4afe-4e1c-b43e-c35e5a4bf8fc,Book 16059,1
Author 0,4a815b33-a603-4e13-91d2-15c7bb0202ad,Book 16060,3
Author 1,97d1369d-e228-4fcb-959a-14d6a01ec095,Book 16061,4
Author 2,a667a661-e565-4d21-b430-4c8a239d4a38,Book 16062,5
Author 3,82a7ae49-6de3-48f2-a873-7f985e50df63,Book 16063,1
Author 4,cfc2e1ce-eeb8-4b6a-9643-f7c0c1a62e42,Book 16064,1
Author 5,5645db9b-3b13-48b4-85c5-246068413153,Book 16065,2
Author 6,ce167568-f3f5-46a6-a1b2-0d310e78b42a,Book 16066,2
Author 7,12789cda-b255-4c6c-80d2-abd226d3a11f,Book 16067,4
Author 8,ff4fde08-75ed-4dbb-8117-0df97dc03707,Book 16068,1
Author 9,c8c3509b-f11e-464e-9eb7-97e38ed5303a,Book 16069,5
Author 10,3c682ac5-9028-4de3-b7ae-d39e3e8dc36e,Book 16070,4
Author 11,978cf761-7f80-4770-a1d6-477779975d30,Book 16071,2
Author 12,f64bfc43-a49f-48ad-a56d-1c28d65dbeb9,Book 16072,1
Author 13,14bff87a-4327-4287-8df6-44df8f73c1ad,Book 16073,4
Author 14,8d96ad76-3a5c-4c27-b1f4-7d441b66f845,Book 16074,5
Author 15,aaa7c07b-cb83-4aed-bbbc-6fdd923dbdbb,Book 16075,1
Author 16,b42103bc-5dcb-4d2d-8ea1-d26c0778b91d,Book 16076,5
Author 17,08c21f75-65d7-4779-95c9-c843c78e5ca2,Book 16077,3
Author 18,d0ff17eb-af32-41e2-b718-a6e4f403498c,Book 16078,5
Author 19,aaddbcdd-c023-458b-b6b9-71748ab17181,Book 16079,4
Author 0,382025c7-aea4-4ecb-8775-17a77e8e1d27,Book 16080,2
Author 1,a18348e1-464e-41d9-a90c-0e47a0b5aabe,Book 16081,4
Author 2,d4092e67-e598-465a-8a39-df475939734f,Book 16082,1
Author 3,a8098060-2e37-453f-9f74-d0a355881c79,Book 16083,5
Author 4,79770204-400d-4385-acd2-ef503c3caec5,Book 16084,4
Author 5,11b696c4-3bfe-4561-bda4-8f47a5b96886,Book 16085,4
Author 6,a51a54f4-b6a1-4ed8-b180-ad7592227b26,Book 16086,4
Author 7,50cef2f4-6305-490d-afee-bb4385c2c1e2,Book 16087,4
Author 8,7c5914f1-a5fa-4bee-9093-b57956d190d0,Book 16088,3
Author 9,871192c3-15e0-4a74-ba6b-65c66a70ce14,Book 16089,2
Author 10,74f16194-8d86-4aa5-bb61-17ac00659d32,Book 16090,5
Author 11,97cae24d-fae7-4b25-a3db-74b37b74c3bd,Book 16091,1
Author 12,1f5d7968-e827-43cf-bf34-bd74da595a8f,Book 16092,3
Author 13,0b760ef4-9cfe-492d-91ff-baa7385b2a4e,Book 16093,4
Author 14,403b8c0d-2125-4f07-8830-d0214b26c57f,Book 16094,2
Author 15,2909fa0b-b58e-4294-83f1-7f84bc756514,Book 16095,5
Author 16,697188c8-8807-42fb-990e-b5227ccc945c,Book 16096,5
Author 17,6a53d66e-9ac8-4eaa-a59a-65fc8374bc87,Book 16097,2
Author 18,bb37b6b1-6b8b-4ff9-a60e-d269d949b8c1,Book 16098,5
Author 19,0b5e4682-00f3-47d6-90b6-88a498d5ea3a,Book 17719,5
Author 0,659a3d32-e6d2-4118-afd1-cb723fb4f795,Book 17720,5
Author 1,b223bf3a-be58-4ed2-851e-ac0af6b50223,Book 17721,5
Author 2,16326577-07fd-4521-be0b-fdc27a545a19,Book 17722,2
Author 3,7e81e775-c068-46b1-a1da-1ba982cf0e14,Book 17723,2
Author 4,a102e003-0c06-4674-b9fa-601deaaa0758,Book 17724,2
Author 5,63af0f04-24e2-49e4-914c-3277ed4692b9,Book 17725,4
Author 6,65550f21-7b3c-48e6-b683-ae83ec47d603,Book 17726,4
Author 7,528fd22b-5fd1-42fa-a8e1-f0f86f27d103,Book 17727,2
Author 8,517f6b14-44fd-47fe-ae90-5a561b4f8744,Book 17728,2
Author 9,79e591e7-78a9-482c-8928-32dd21be2118,Book 17729,2
Author 10,591a973f-bfb4-40ae-b9d9-3941547fb686,Book 17730,4
Author 11,464f32e7-054f-4648-b2ea-6043b3a0c4f5,Book 17731,2
Author 12,3536d8db-172b-46ed-b59f-e6bc09a30d97,Book 17732,3
Author 13,1c017fd0-2458-43d9-aee7-0d2606c5d6c3,Book 17733,2
Author 14,d6262e5e-b85e-439f-b226-6cb1e5d65531,Book 17734,4
Author 15,e9ad063b-8d58-4d4f-b764-f9f4fb8a9abb,Book 17735,3
Author 16,4c4de1b9-f419-40d9-9489-de820fa2bc43,Book 17736,3
Author 17,bd548b91-88ac-435f-a32f-167b94fc8780,Book 17737,2
Author 18,4b42e674-fefa-40db-94a5-57bc9aa97e7c,Book 17738,3
Author 19,e90e9266-4ac3-43f0-ae00-45012167b87e,Book 17739,5
Author 0,af4034a3-32b0-4be8-96c0-793f50ff578e,Book 17740,2
Author 1,84817f0d-98ea-4c9e-b123-28b60f9af7ea,Book 17741,2
Author 2,4d234558-f3a8-4c6a-9301-3b48c412f18f,Book 17742,1
Author 3,03a7c896-2608-4d39-b414-cf7e4c31bfe9,Book 17743,4
Author 4,cd665996-1774-404c-b6b5-0cf905aeec42,Book 17744,1
Author 5,9d903594-3842-4da8-bab3-7f5ff9365f9c,Book 17745,1
Author 6,77627b86-c5e7-448b-9073-f7e62596870e,Book 17746,1
Author 7,68d931a6-4cd9-4e39-b74b-266b71bfb8d9,Book 17747,5
Author 8,4bbc733e-6120-4da9-b737-4c6fb9e1182a,Book 17748,3
Author 9,00175c70-a036-451a-b91f-1f237cab88fe,Book 17749,1
Author 10,87f7d4e0-686d-4ab7-a67d-cdac0c771735,Book 17750,2
Author 11,5e7c7564-9887-4fc2-adeb-1733ff75043e,Book 17751,1
Author 12,0e6cab6e-81f6-4ebd-b0c9-2e14e4395597,Book 17752,2
Author 13,30f553a0-07e6-4003-a5f5-aa1a7195d1cf,Book 17753,5
Author 14,66cbc390-691b-45c4-850c-236a727bf600,Book 17754,4
Author 15,a7c8af51-80bd-4b36-82a5-360f04b430a6,Book 17755,3
Author 16,49745cb7-1ef9-46e5-a13b-dc79e944b226,Book 17756,3
Author 17,45948246-b687-43bd-904d-55af1ea3a2fe,Book 17757,1
Author 18,10fafb26-852d-478c-80f6-ac034801178a,Book 17758,3
Author 19,83eb88d7-3374-4715-b8e3-69e6a7c229d4,Book 17759,1
Author 0,01cda0dd-7840-471e-a3f4-c6439996c590,Book 17760,5
Author 1,71c402f2-5f58-419f-b835-1f004bc0fe56,Book 17761,2
Author 2,ff1dac20-5b96-4898-bc1f-0cf7130b4aca,Book 17762,5
Author 3,e605abfa-014c-460a-b2c4-75daae0e8293,Book 17763,4
Author 4,c1999122-88ca-4691-9e9f-f3279fc83dcc,Book 17764,3
Author 5,9567b0d9-f701-4a60-b20b-0fd44131ec15,Book 17765,4
Author 6,9c3d9971-60f4-406f-8817-f93670e9b8a2,Book 17766,3
Author 7,f584479e-6c8d-44b8-8461-f25d834a22d4,Book 17767,5
Author 8,5e82abd4-6b62-440e-a816-e8513763d344,Book 17768,1
Author 9,891ee7b6-2958-4dc9-b429-6f476a696130,Book 17769,1
Author 10,40e4d38f-5f2a-4a70-b8cc-9bfc0efc5162,Book 17770,4
Author 11,c666e542-e296-4f01-a826-16cd0c62df3f,Book 17771,1
Author 12,0aca7a79-5070-4688-bee6-3760b9ba607f,Book 17772,3
Author 13,f7570bff-e877-4c82-8b4d-62057c9244ca,Book 17773,5
Author 14,3a650963-0c6a-43c2-a1d1-8fecda14d078,Book 17774,4
Author 15,b24a3d0d-0bfb-447e-a1fb-2c5f45e1e091,Book 17775,3
Author 16,b365e137-b403-4d1c-a201-ced7569a561f,Book 17776,2
Author 17,7488bb52-6366-4119-8b44-2f51f8a83f61,Book 17777,5
Author 18,61c7e94a-3565-44f5-9d0a-203f747603ce,Book 17778,1
Author 19,13f4cc49-129f-4aca-a1b3-69d3941e45f3,Book 17779,1
Author 0,e6fa2725-2b85-4db1-a900-40c3e1ad742e,Book 17780,1
Author 1,b5922eb3-340b-4196-aeb0-b10ec711933b,Book 17781,1
Author 2,5656b66e-f5a3-4cb4-956b-b768182ff4f8,Book 17782,5
Author 3,e3fc31e8-08c9-4a63-976d-3017de3b7f30,Book 17783,4
Author 4,cf32bc93-f938-4d6a-820a-c7909c76629c,Book 17784,4
Author 5,e81dbc0b-4e2e-480b-9d06-354194fd9d8c,Book 17785,1
Author 6,f6a81b33-d113-4680-9a30-4ca93eda90c2,Book 17786,1
Author 7,1b827be6-24b8-430b-a119-483da6d01330,Book 17787,5
Author 8,c62ad96b-efa4-4638-b901-fc057d6aabd6,Book 17788,1
Author 9,cf5d1b64-8d27-47a9-aa18-2af744b9413f,Book 17789,3
Author 10,c658eeab-806d-4cb5-98cc-6d67eebcc28c,Book 17790,2
Author 11,f9f75c5f-cf18-4fbc-92bf-ac2ba3d61856,Book 17791,1
Author 12,a176d571-294f-4ba3-bf8d-351ae1e1b284,Book 17792,3
Author 13,79becdad-683d-49fc-ab21-a56b8e742acf,Book 17793,1
Author 14,7107a8a3-0a6d-4ecd-95ae-d277cbee6db4,Book 17794,3
Author 15,99d58b86-9f59-4888-85e9-972c1c84ed13,Book 17795,3
Author 16,915e973d-0d2a-48e0-b373-3514eb4d7c34,Book 17796,1
Author 17,f36e4f4f-8345-4871-afc6-1da4b0269149,Book 17797,3
